"Dimensao","Repeticao","Configuracao","Fbest"
68,100,"Config1",2703011.86814726
68,100,"Config2",3757986.5633261
73,1,"Config1",4484345.53758164
73,1,"Config2",4095928.68541779
73,2,"Config1",4775084.60844619
73,2,"Config2",4536124.19336529
73,3,"Config1",4817890.74342426
73,3,"Config2",4912573.92668564
73,4,"Config1",4528790.24198594
73,4,"Config2",4759334.04982427
73,5,"Config1",5044040.35710311
73,5,"Config2",4555132.96095615
73,6,"Config1",4299794.82615631
73,6,"Config2",5169767.05180665
73,7,"Config1",4814303.36557792
73,7,"Config2",4438340.19171215
73,8,"Config1",4836803.08841495
73,8,"Config2",4364523.1507415
73,9,"Config1",4282156.03979221
73,9,"Config2",4885244.40684539
73,10,"Config1",4587459.66486612
73,10,"Config2",3618973.92357972
73,11,"Config1",4756658.88273812
73,11,"Config2",4917029.83072539
73,12,"Config1",5025153.58250145
73,12,"Config2",4184616.3433411
73,13,"Config1",3902899.76029506
73,13,"Config2",4660799.69143585
73,14,"Config1",3953995.92206196
73,14,"Config2",3911548.58612286
73,15,"Config1",3596600.97701879
73,15,"Config2",4782909.75068604
73,16,"Config1",5158441.35764116
73,16,"Config2",4170645.8457035
73,17,"Config1",4201879.09390671
73,17,"Config2",4865360.29511824
73,18,"Config1",5159893.29048017
73,18,"Config2",4503443.28754399
73,19,"Config1",4788996.24218422
73,19,"Config2",5081403.04331894
73,20,"Config1",3831025.59402251
73,20,"Config2",5088444.43477835
73,21,"Config1",4920046.35123377
73,21,"Config2",4533367.54643761
73,22,"Config1",5202878.54692672
73,22,"Config2",3789221.8091786
73,23,"Config1",4371956.22427294
73,23,"Config2",4172495.19330298
73,24,"Config1",4393002.98427231
73,24,"Config2",4776740.40694501
73,25,"Config1",4936060.04210917
73,25,"Config2",3219031.63980328
73,26,"Config1",3933666.30964661
73,26,"Config2",4619809.5561868
73,27,"Config1",4578341.08266507
73,27,"Config2",4993447.86824352
73,28,"Config1",4069800.78778338
73,28,"Config2",3913779.55752639
73,29,"Config1",4228764.07119393
73,29,"Config2",5084896.2549475
73,30,"Config1",4192555.52552919
73,30,"Config2",4711985.61421155
73,31,"Config1",3714172.51443368
73,31,"Config2",4560361.73759127
73,32,"Config1",3968993.96948992
73,32,"Config2",5136159.15497498
73,33,"Config1",4683910.02989592
73,33,"Config2",4511440.41157449
73,34,"Config1",5159146.38442499
73,34,"Config2",4690337.17369617
73,35,"Config1",4820735.10737612
73,35,"Config2",3286341.15695764
73,36,"Config1",3918846.68837881
73,36,"Config2",3617826.83439163
73,37,"Config1",4655561.15374342
73,37,"Config2",5097822.17433434
73,38,"Config1",4736459.34727811
73,38,"Config2",2967929.99793655
73,39,"Config1",4152396.72893373
73,39,"Config2",4366004.28788307
73,40,"Config1",4610026.63486353
73,40,"Config2",4657870.78933442
73,41,"Config1",4707946.34947819
73,41,"Config2",4949254.20913196
73,42,"Config1",5182003.18452194
73,42,"Config2",4247833.06995957
73,43,"Config1",4049590.93679903
73,43,"Config2",4256699.93719316
73,44,"Config1",4793773.50008716
73,44,"Config2",3687490.65964285
73,45,"Config1",4487552.5729759
73,45,"Config2",4698936.19663629
73,46,"Config1",4240474.22912683
73,46,"Config2",4617030.76367399
73,47,"Config1",5260759.60236158
73,47,"Config2",3664739.72963897
73,48,"Config1",4741887.77972424
73,48,"Config2",4896893.69118324
73,49,"Config1",4452596.59593766
73,49,"Config2",4992825.03893575
73,50,"Config1",4246018.83060688
73,50,"Config2",5024057.09797807
73,51,"Config1",5814678.94967545
73,51,"Config2",3987048.02620632
73,52,"Config1",4693723.01251242
73,52,"Config2",4216539.32823149
73,53,"Config1",4855520.60257126
73,53,"Config2",3293892.14957282
73,54,"Config1",3846515.10396373
73,54,"Config2",4425202.7327973
73,55,"Config1",4676126.84971735
73,55,"Config2",4207792.40253316
73,56,"Config1",4281500.38057661
73,56,"Config2",4799461.17509858
73,57,"Config1",4545738.52739641
73,57,"Config2",4929720.23140954
73,58,"Config1",4293872.60541417
73,58,"Config2",4985739.04530259
73,59,"Config1",5140641.98419784
73,59,"Config2",4684441.02568225
73,60,"Config1",4401471.054582
73,60,"Config2",4695769.11131147
73,61,"Config1",5398730.24043627
73,61,"Config2",3943842.15891923
73,62,"Config1",4753413.55893081
73,62,"Config2",3859428.80115466
73,63,"Config1",4255002.26909889
73,63,"Config2",3126732.58974169
73,64,"Config1",3105638.94941774
73,64,"Config2",4112249.48857103
73,65,"Config1",3997754.25916855
73,65,"Config2",3585587.04871063
73,66,"Config1",3996472.66186083
73,66,"Config2",5121783.99264871
73,67,"Config1",4304976.5387971
73,67,"Config2",4884250.70577869
73,68,"Config1",4635427.39818137
73,68,"Config2",4721811.88596145
73,69,"Config1",5229718.85627003
73,69,"Config2",3959704.9037899
73,70,"Config1",4043911.59504865
73,70,"Config2",4543066.78863181
73,71,"Config1",4208109.47026059
73,71,"Config2",4445161.50271914
73,72,"Config1",3565650.10647495
73,72,"Config2",3969351.33673619
73,73,"Config1",5157603.45917607
73,73,"Config2",3622469.03299483
73,74,"Config1",5038114.15086171
73,74,"Config2",4464451.15735262
73,75,"Config1",4212266.41701425
73,75,"Config2",4961207.03889892
73,76,"Config1",4520806.7082224
73,76,"Config2",5002925.69217272
73,77,"Config1",4660205.0537515
73,77,"Config2",4068965.24264515
73,78,"Config1",4830236.25606892
73,78,"Config2",4292431.77935174
73,79,"Config1",4440035.94085929
73,79,"Config2",4724383.46603234
73,80,"Config1",3203704.36356484
73,80,"Config2",4775898.45874643
73,81,"Config1",4492949.51048825
73,81,"Config2",4634560.87087097
73,82,"Config1",4786677.27191594
73,82,"Config2",3885023.55331737
73,83,"Config1",4354654.39096897
73,83,"Config2",4046609.23813148
73,84,"Config1",2963140.7267964
73,84,"Config2",5210632.69449354
73,85,"Config1",4171065.8124136
73,85,"Config2",3957905.9452521
73,86,"Config1",5200271.65034053
73,86,"Config2",4513385.21852803
73,87,"Config1",4926275.2675398
73,87,"Config2",4325130.24645401
73,88,"Config1",4570774.45383477
73,88,"Config2",4702380.34443471
73,89,"Config1",5019381.14178057
73,89,"Config2",4157238.78226691
73,90,"Config1",4704772.93943171
73,90,"Config2",4934100.2576682
73,91,"Config1",4845408.40414907
73,91,"Config2",4157097.78422567
73,92,"Config1",4275822.24273714
73,92,"Config2",4498585.34784275
73,93,"Config1",4778793.64732979
73,93,"Config2",4136623.99334838
73,94,"Config1",4607597.13169406
73,94,"Config2",4533913.44760197
73,95,"Config1",4918519.44323448
73,95,"Config2",4868609.36135213
73,96,"Config1",4599868.36125952
73,96,"Config2",4456672.19067307
73,97,"Config1",4856865.42760122
73,97,"Config2",3816546.75826908
73,98,"Config1",4978296.29669925
73,98,"Config2",4641960.11065552
73,99,"Config1",4850565.06976552
73,99,"Config2",3835810.7686149
73,100,"Config1",3893984.52073268
73,100,"Config2",4711970.17920552
79,1,"Config1",4736733.45166158
79,1,"Config2",4987543.54863358
79,2,"Config1",4769616.99556616
79,2,"Config2",4198526.27514247
79,3,"Config1",4673136.79879383
79,3,"Config2",4550008.85284279
79,4,"Config1",4071378.57185832
79,4,"Config2",5151555.93225752
79,5,"Config1",4953933.81980858
79,5,"Config2",4075738.64849138
79,6,"Config1",5361407.59483123
79,6,"Config2",5388177.3294743
79,7,"Config1",4758175.63281527
79,7,"Config2",5349932.74238047
79,8,"Config1",5584720.42896227
79,8,"Config2",5477875.1192843
79,9,"Config1",4819308.49382024
79,9,"Config2",4916079.7602209
79,10,"Config1",5651789.54291946
79,10,"Config2",4158735.3843879
79,11,"Config1",5516179.05820744
79,11,"Config2",5641206.05416853
79,12,"Config1",5203000.52263999
79,12,"Config2",5551466.62275705
79,13,"Config1",5330882.83938932
79,13,"Config2",5587808.59103747
79,14,"Config1",5536891.47832053
79,14,"Config2",6263152.0846872
79,15,"Config1",4511625.13617181
79,15,"Config2",5091846.5623775
79,16,"Config1",5735260.61956776
79,16,"Config2",5413942.31796552
79,17,"Config1",5285298.42228029
79,17,"Config2",3368391.49095927
79,18,"Config1",5539811.94528369
79,18,"Config2",5250170.68257908
79,19,"Config1",5837688.38330479
79,19,"Config2",5694607.42416707
79,20,"Config1",5350886.39255324
79,20,"Config2",5066291.70213185
79,21,"Config1",4584484.06772746
79,21,"Config2",4452566.03450411
79,22,"Config1",5325840.35498165
79,22,"Config2",5390504.28167325
79,23,"Config1",5829106.63724036
79,23,"Config2",5644391.42646077
79,24,"Config1",4525568.33640951
79,24,"Config2",5625237.88887021
79,25,"Config1",4800515.71833878
79,25,"Config2",5024219.9572134
79,26,"Config1",4741805.91105262
79,26,"Config2",5576395.68097463
79,27,"Config1",4806504.8516351
79,27,"Config2",4328832.54553744
79,28,"Config1",4427174.42382879
79,28,"Config2",5648348.74804444
79,29,"Config1",4494361.60899477
79,29,"Config2",4830130.20628481
79,30,"Config1",4735179.7453707
79,30,"Config2",5609175.32613429
79,31,"Config1",5737028.59101763
79,31,"Config2",5205198.5577135
79,32,"Config1",5000042.11442469
79,32,"Config2",4651327.71867349
79,33,"Config1",3404851.04450362
79,33,"Config2",4049016.84367112
79,34,"Config1",4596727.2400255
79,34,"Config2",5324985.60605683
79,35,"Config1",4556551.26875221
79,35,"Config2",4995041.48245364
79,36,"Config1",5501656.6553111
79,36,"Config2",4796389.89366489
79,37,"Config1",4211097.00043264
79,37,"Config2",4165467.61712488
79,38,"Config1",5197282.95247197
79,38,"Config2",5139725.05293106
79,39,"Config1",5715263.3678051
79,39,"Config2",5217695.35502964
79,40,"Config1",4648228.93943083
79,40,"Config2",4930874.42137639
79,41,"Config1",5164234.93769489
79,41,"Config2",4900108.95330274
79,42,"Config1",4496322.5880202
79,42,"Config2",5470596.86872805
79,43,"Config1",4905127.85694467
79,43,"Config2",4920724.33640512
79,44,"Config1",5395777.61076718
79,44,"Config2",4555670.52337508
79,45,"Config1",4601465.68022265
79,45,"Config2",5443328.46866163
79,46,"Config1",4933821.36549286
79,46,"Config2",5135022.34253085
79,47,"Config1",4908971.8169634
79,47,"Config2",5102021.45082268
79,48,"Config1",4223586.40743869
79,48,"Config2",4788365.02713837
79,49,"Config1",5398662.1323183
79,49,"Config2",5019313.89049171
79,50,"Config1",5606571.35783768
79,50,"Config2",5440828.96957286
79,51,"Config1",5088930.44252487
79,51,"Config2",4866255.43803839
79,52,"Config1",4775042.59479233
79,52,"Config2",6088042.38528278
79,53,"Config1",5737956.97556038
79,53,"Config2",4000638.09787769
79,54,"Config1",3799514.74625009
79,54,"Config2",4840909.22621667
79,55,"Config1",4159829.45893808
79,55,"Config2",5282447.38766854
79,56,"Config1",5760217.03624375
79,56,"Config2",4808261.16445294
79,57,"Config1",5224508.10843956
79,57,"Config2",4054368.67580395
79,58,"Config1",4807173.5824014
79,58,"Config2",5024802.78356577
79,59,"Config1",5313571.28058542
79,59,"Config2",5319946.90729619
79,60,"Config1",5811566.86145777
79,60,"Config2",4653931.69012397
79,61,"Config1",4004488.91887953
79,61,"Config2",3736463.7457832
79,62,"Config1",4044767.50504312
79,62,"Config2",3628585.17509431
79,63,"Config1",4983352.02580357
79,63,"Config2",5232080.86698361
79,64,"Config1",4935663.47880495
79,64,"Config2",4454195.35669802
79,65,"Config1",5611415.17130151
79,65,"Config2",5141842.47430495
79,66,"Config1",4353001.59315844
79,66,"Config2",5358446.73557767
79,67,"Config1",5216993.82366442
79,67,"Config2",4848914.82444154
79,68,"Config1",5412589.00434885
79,68,"Config2",4827409.79928955
79,69,"Config1",5272484.12844504
79,69,"Config2",4453863.81604252
79,70,"Config1",4960025.27677714
79,70,"Config2",5199670.07825635
79,71,"Config1",4969080.40991972
79,71,"Config2",5121358.91324183
79,72,"Config1",5291426.77940502
79,72,"Config2",4605298.98883872
79,73,"Config1",5747576.70816361
79,73,"Config2",5111868.39348552
79,74,"Config1",4399124.88681337
79,74,"Config2",5431605.89234351
79,75,"Config1",4870073.60314835
79,75,"Config2",4746424.3333803
79,76,"Config1",4585163.44354042
79,76,"Config2",5560969.2066764
79,77,"Config1",4703672.06628058
79,77,"Config2",4827232.33091067
79,78,"Config1",4392670.56765616
79,78,"Config2",4946298.3098377
79,79,"Config1",4878752.94824685
79,79,"Config2",4912814.3050088
79,80,"Config1",4573464.67222678
79,80,"Config2",4882834.35020515
79,81,"Config1",5346918.05092428
79,81,"Config2",5250839.07555594
79,82,"Config1",3543492.62956592
79,82,"Config2",4994336.10882559
79,83,"Config1",4836621.25765364
79,83,"Config2",4889033.67891125
79,84,"Config1",5133739.00539801
79,84,"Config2",4888892.39463414
79,85,"Config1",4889333.39829454
79,85,"Config2",5170060.20871233
79,86,"Config1",6016585.39764263
79,86,"Config2",5127127.00074998
79,87,"Config1",3971611.95989062
79,87,"Config2",5101655.3042438
79,88,"Config1",4221619.89206891
79,88,"Config2",4478396.94883225
79,89,"Config1",5086597.20375523
79,89,"Config2",5381657.59061995
79,90,"Config1",4695703.09710187
79,90,"Config2",5646718.14960526
79,91,"Config1",5072016.69207652
79,91,"Config2",4558935.67381446
79,92,"Config1",4872573.87134858
79,92,"Config2",4554141.69040263
79,93,"Config1",5777728.5981428
79,93,"Config2",4969919.93145177
79,94,"Config1",4735108.77511724
79,94,"Config2",4496159.55643782
79,95,"Config1",4693131.68375171
79,95,"Config2",5219398.27933115
79,96,"Config1",4557214.15069698
79,96,"Config2",4980256.3644445
79,97,"Config1",5433202.92017724
79,97,"Config2",4458877.01266821
79,98,"Config1",4867056.76098995
79,98,"Config2",4517713.3823939
79,99,"Config1",4676207.17464401
79,99,"Config2",4751407.1751061
79,100,"Config1",5659105.07304487
79,100,"Config2",5214371.89133282
84,1,"Config1",5766102.23594613
84,1,"Config2",6040439.14986382
84,2,"Config1",4835285.13851464
84,2,"Config2",5275590.74995286
84,3,"Config1",5395290.00399647
84,3,"Config2",5165609.91393192
84,4,"Config1",5566930.38986536
84,4,"Config2",3537302.03803319
84,5,"Config1",5184299.95192131
84,5,"Config2",5814327.1435476
84,6,"Config1",6026174.47769023
84,6,"Config2",6029257.99812296
84,7,"Config1",5482385.03750633
84,7,"Config2",5379389.34566018
84,8,"Config1",4967693.60636
84,8,"Config2",5911746.8016292
84,9,"Config1",5207879.66274526
84,9,"Config2",5664988.35159309
84,10,"Config1",5319390.81121772
84,10,"Config2",6375872.5983304
84,11,"Config1",5610269.70417703
84,11,"Config2",5127293.52906307
84,12,"Config1",5619648.79899898
84,12,"Config2",4992010.01045417
84,13,"Config1",4648541.26601173
84,13,"Config2",6027137.29219887
84,14,"Config1",5513171.70732344
84,14,"Config2",6433523.09611573
84,15,"Config1",5606324.51629272
84,15,"Config2",5717299.4142721
84,16,"Config1",5909748.11212339
84,16,"Config2",5833415.81744308
84,17,"Config1",5897723.39208172
84,17,"Config2",5065217.48802531
84,18,"Config1",5797333.34471009
84,18,"Config2",5603800.59691163
84,19,"Config1",5460693.00528594
84,19,"Config2",5236664.93699233
84,20,"Config1",4516709.53754221
84,20,"Config2",4915221.16590773
84,21,"Config1",5000519.14796683
84,21,"Config2",4647148.98020753
84,22,"Config1",5683771.32501877
84,22,"Config2",4724478.67629085
84,23,"Config1",5729626.88820245
84,23,"Config2",4627252.78383347
84,24,"Config1",5226187.47811914
84,24,"Config2",4427635.82099553
84,25,"Config1",5689664.21362914
84,25,"Config2",5979706.95321407
84,26,"Config1",5612796.268528
84,26,"Config2",5151181.22358863
84,27,"Config1",6430771.01379046
84,27,"Config2",5236352.62402868
84,28,"Config1",5700639.04042708
84,28,"Config2",5412678.74582602
84,29,"Config1",4389655.43144257
84,29,"Config2",6572587.72066596
84,30,"Config1",5180874.0254816
84,30,"Config2",4989857.10492535
84,31,"Config1",5690307.21159592
84,31,"Config2",4617588.47430754
84,32,"Config1",5474394.67608774
84,32,"Config2",5276945.22873443
84,33,"Config1",4873508.21177216
84,33,"Config2",5331359.09082852
84,34,"Config1",5488234.96897457
84,34,"Config2",5177445.59099492
84,35,"Config1",5720828.6915564
84,35,"Config2",4844065.40740366
84,36,"Config1",4811148.90190349
84,36,"Config2",5444336.34797816
84,37,"Config1",6357275.36363353
84,37,"Config2",4703935.57785152
84,38,"Config1",5678289.53999028
84,38,"Config2",5787854.87940637
84,39,"Config1",5280833.57133741
84,39,"Config2",5933006.28497153
84,40,"Config1",5246696.32087801
84,40,"Config2",4775799.10157999
84,41,"Config1",5312150.63231993
84,41,"Config2",5407906.22601188
84,42,"Config1",5937987.03456131
84,42,"Config2",6086794.67809879
84,43,"Config1",4757224.27457529
84,43,"Config2",4662556.09732347
84,44,"Config1",3711072.52518093
84,44,"Config2",5008086.75336521
84,45,"Config1",5598056.43016173
84,45,"Config2",5070205.39222917
84,46,"Config1",5624869.99047781
84,46,"Config2",5278083.20535575
84,47,"Config1",5526252.22430954
84,47,"Config2",4800689.8410186
84,48,"Config1",5500553.99844176
84,48,"Config2",5369281.78756581
84,49,"Config1",4921731.79050927
84,49,"Config2",5781120.64786012
84,50,"Config1",5777616.31128136
84,50,"Config2",6270705.46206715
84,51,"Config1",5873313.12835717
84,51,"Config2",5875866.09633317
84,52,"Config1",4159908.94402615
84,52,"Config2",4891718.56843265
84,53,"Config1",5342084.35245087
84,53,"Config2",5295781.03538586
84,54,"Config1",5899291.72845443
84,54,"Config2",6043452.13659746
84,55,"Config1",5676280.42100609
84,55,"Config2",4822708.1717025
84,56,"Config1",5269616.10614264
84,56,"Config2",5311252.36245918
84,57,"Config1",5057309.1126157
84,57,"Config2",5925539.43286037
84,58,"Config1",6044392.86840107
84,58,"Config2",5002396.14255829
84,59,"Config1",5802009.36459847
84,59,"Config2",5118420.34455097
84,60,"Config1",5489643.43289853
84,60,"Config2",5997690.17032421
84,61,"Config1",5586679.45649273
84,61,"Config2",5241133.16873997
84,62,"Config1",6666203.88830334
84,62,"Config2",5505817.34076495
84,63,"Config1",5270113.33060045
84,63,"Config2",6047046.16997063
84,64,"Config1",4546099.76757511
84,64,"Config2",5516299.51700256
84,65,"Config1",5546075.20438446
84,65,"Config2",4605961.16496056
84,66,"Config1",5251014.9910062
84,66,"Config2",6100974.31391849
84,67,"Config1",4323398.46445243
84,67,"Config2",5066086.95015574
84,68,"Config1",5706605.73723295
84,68,"Config2",5213644.2379681
84,69,"Config1",5019853.92301783
84,69,"Config2",5565254.62745715
84,70,"Config1",5545175.74206105
84,70,"Config2",5575790.21122885
84,71,"Config1",5543163.86513681
84,71,"Config2",3673565.58120193
84,72,"Config1",4869062.29663894
84,72,"Config2",4855900.99912355
84,73,"Config1",5462006.09939114
84,73,"Config2",4405475.99720038
84,74,"Config1",4504647.89983076
84,74,"Config2",5441415.3686963
84,75,"Config1",5019949.36474199
84,75,"Config2",4460275.38867252
84,76,"Config1",5778608.05293958
84,76,"Config2",5866023.36647264
84,77,"Config1",5465832.95593405
84,77,"Config2",4542146.34527774
84,78,"Config1",5626767.16527618
84,78,"Config2",5922030.18234192
84,79,"Config1",6163792.81303122
84,79,"Config2",5794704.19888117
84,80,"Config1",5387161.796378
84,80,"Config2",5164376.56909452
84,81,"Config1",5884812.68528339
84,81,"Config2",5998405.07299471
84,82,"Config1",5616646.96849887
84,82,"Config2",5852553.27894914
84,83,"Config1",5924102.25258906
84,83,"Config2",5441240.04318299
84,84,"Config1",5369733.94329189
84,84,"Config2",5367791.48218734
84,85,"Config1",4161460.33923929
84,85,"Config2",5682392.85120679
84,86,"Config1",4988099.3423261
84,86,"Config2",5496662.72388638
84,87,"Config1",4655467.06467268
84,87,"Config2",5184078.88956925
84,88,"Config1",5086942.83401505
84,88,"Config2",6058248.11527653
84,89,"Config1",5827423.16662293
84,89,"Config2",5272123.81294621
84,90,"Config1",4987141.75568441
84,90,"Config2",5274989.5890208
84,91,"Config1",5432319.44484741
84,91,"Config2",5115288.40589662
84,92,"Config1",4986387.88527239
84,92,"Config2",5571217.26639067
84,93,"Config1",5960421.48619126
84,93,"Config2",4904161.70117161
84,94,"Config1",5053349.43612279
84,94,"Config2",4760883.50211688
84,95,"Config1",5259727.78149237
84,95,"Config2",5664749.41046185
84,96,"Config1",5352548.50913914
84,96,"Config2",4860046.435382
84,97,"Config1",5292918.62980459
84,97,"Config2",6312085.38547301
84,98,"Config1",4232597.19660388
84,98,"Config2",5394277.6117523
84,99,"Config1",5350161.66570647
84,99,"Config2",5012641.68701789
84,100,"Config1",6622653.34662261
84,100,"Config2",5988401.42290981
90,1,"Config1",6982019.76520333
90,1,"Config2",6496449.84916218
90,2,"Config1",5214614.27474185
90,2,"Config2",6372093.78249565
90,3,"Config1",6097075.69149852
90,3,"Config2",6097923.6783749
90,4,"Config1",5966973.43102211
90,4,"Config2",5133751.44250309
90,5,"Config1",5530560.10414026
90,5,"Config2",5957810.58110688
90,6,"Config1",6054022.51902394
90,6,"Config2",5462237.55076088
90,7,"Config1",5906541.95195239
90,7,"Config2",5453853.66939977
90,8,"Config1",6856085.49954533
90,8,"Config2",5446245.30188533
90,9,"Config1",5338554.75693028
90,9,"Config2",5351989.8447267
90,10,"Config1",5976809.99441017
90,10,"Config2",5938359.55405902
90,11,"Config1",5469944.74418301
90,11,"Config2",5441550.24072273
90,12,"Config1",6283189.11480325
90,12,"Config2",5957195.89472343
90,13,"Config1",5628185.98120613
90,13,"Config2",6561997.65711825
90,14,"Config1",6144484.4968248
90,14,"Config2",6251451.16725249
90,15,"Config1",6427374.67320173
90,15,"Config2",6520404.25587483
90,16,"Config1",4056560.74253298
90,16,"Config2",6201317.46759437
90,17,"Config1",6139359.01904146
90,17,"Config2",5792759.09222576
90,18,"Config1",5973139.35634164
90,18,"Config2",5582612.01608182
90,19,"Config1",5996849.69895996
90,19,"Config2",6500285.47591987
90,20,"Config1",6162495.56512224
90,20,"Config2",6590927.20437544
90,21,"Config1",5922093.3069432
90,21,"Config2",5922678.78572477
90,22,"Config1",6213497.4368967
90,22,"Config2",5427563.66872446
90,23,"Config1",5397058.82101508
90,23,"Config2",6358750.22250413
90,24,"Config1",6402684.77333632
90,24,"Config2",5472480.65656931
90,25,"Config1",4904436.16254854
90,25,"Config2",5259888.39652339
90,26,"Config1",6076063.4403267
90,26,"Config2",5587779.78739976
90,27,"Config1",6523832.69856234
90,27,"Config2",6138847.73267792
90,28,"Config1",6170198.9419112
90,28,"Config2",6190995.67530474
90,29,"Config1",6582860.93321925
90,29,"Config2",6063555.27741546
90,30,"Config1",6391869.19572146
90,30,"Config2",5903982.64188924
90,31,"Config1",6034460.62871971
90,31,"Config2",6460451.67112517
90,32,"Config1",6083423.86511755
90,32,"Config2",4808400.39300711
90,33,"Config1",6065602.29830231
90,33,"Config2",5870685.09418073
90,34,"Config1",5891388.83900381
90,34,"Config2",5848879.55729199
90,35,"Config1",6668447.188931
90,35,"Config2",4603762.91381053
90,36,"Config1",6441517.630628
90,36,"Config2",5371219.53504422
90,37,"Config1",5761086.65141189
90,37,"Config2",5416785.99011801
90,38,"Config1",6636525.57669745
90,38,"Config2",6359560.66575675
90,39,"Config1",5562780.9139496
90,39,"Config2",5876172.95000567
90,40,"Config1",6037809.79740446
90,40,"Config2",5492760.93239624
90,41,"Config1",4657867.4632375
90,41,"Config2",5687996.11031106
90,42,"Config1",6033928.02984298
90,42,"Config2",6336812.53506112
90,43,"Config1",5128248.01622443
90,43,"Config2",6723014.05534718
90,44,"Config1",6624849.08156253
90,44,"Config2",6680167.4571322
90,45,"Config1",6051496.60679561
90,45,"Config2",5267624.23643739
90,46,"Config1",5480359.62756305
90,46,"Config2",6159341.42555611
90,47,"Config1",6374579.60659849
90,47,"Config2",5886375.82341831
90,48,"Config1",6351884.05987038
90,48,"Config2",5821432.48766316
90,49,"Config1",5877700.04753853
90,49,"Config2",6345762.55049006
90,50,"Config1",5682759.10031198
90,50,"Config2",6211824.48758935
90,51,"Config1",3908162.69577129
90,51,"Config2",6613829.73556257
90,52,"Config1",6724595.84420661
90,52,"Config2",6009546.63806438
90,53,"Config1",5664179.16685787
90,53,"Config2",6344627.42321151
90,54,"Config1",4409748.4753278
90,54,"Config2",5386702.56341754
90,55,"Config1",5659819.98689727
90,55,"Config2",5027798.47277167
90,56,"Config1",6641007.55218609
90,56,"Config2",5824659.61063043
90,57,"Config1",5807726.88158596
90,57,"Config2",6280607.86550955
90,58,"Config1",5818380.02347357
90,58,"Config2",5959012.1920159
90,59,"Config1",2728620.75013031
90,59,"Config2",6133424.65174775
90,60,"Config1",4892348.0004053
90,60,"Config2",6446159.84269655
90,61,"Config1",6099552.10355768
90,61,"Config2",5947350.18116776
90,62,"Config1",6448206.30877094
90,62,"Config2",6009922.43790642
90,63,"Config1",5886965.1102128
90,63,"Config2",6702681.21311825
90,64,"Config1",5323231.11252023
90,64,"Config2",6376117.03940308
90,65,"Config1",4906840.72860712
90,65,"Config2",6517875.10155523
90,66,"Config1",5543673.88040238
90,66,"Config2",6746201.10299965
90,67,"Config1",5681501.98008082
90,67,"Config2",5848333.69244603
90,68,"Config1",5815477.16154318
90,68,"Config2",5472000.67806667
90,69,"Config1",6088663.27518691
90,69,"Config2",6294556.15232707
90,70,"Config1",5992063.2046432
90,70,"Config2",5936137.37664045
90,71,"Config1",5732688.75070983
90,71,"Config2",6147552.60509387
90,72,"Config1",6588620.76333647
90,72,"Config2",6959661.27013321
90,73,"Config1",5889111.57923541
90,73,"Config2",5483289.62044554
90,74,"Config1",5377489.79992716
90,74,"Config2",5492163.53198383
90,75,"Config1",6222406.55669906
90,75,"Config2",6538985.81066099
90,76,"Config1",6589012.15254328
90,76,"Config2",6391813.01622691
90,77,"Config1",5742283.12040768
90,77,"Config2",6037223.78155313
90,78,"Config1",6569333.08723873
90,78,"Config2",6107389.32169647
90,79,"Config1",5999717.04333425
90,79,"Config2",6175967.47876961
90,80,"Config1",5762956.54498706
90,80,"Config2",6233159.21987268
90,81,"Config1",5439450.92892281
90,81,"Config2",5910210.40597238
90,82,"Config1",6056046.69433611
90,82,"Config2",6316235.59952173
90,83,"Config1",6315861.71472029
90,83,"Config2",5987532.2249241
90,84,"Config1",6420827.76515716
90,84,"Config2",6711140.67368632
90,85,"Config1",6445023.3176489
90,85,"Config2",5766752.94389019
90,86,"Config1",5555784.9974203
90,86,"Config2",6504581.76045628
90,87,"Config1",5599072.69686688
90,87,"Config2",5018557.78080082
90,88,"Config1",6044849.30612252
90,88,"Config2",5972577.87642219
90,89,"Config1",5261545.24458346
90,89,"Config2",5281807.84901877
90,90,"Config1",5958037.84896939
90,90,"Config2",6186920.49307045
90,91,"Config1",5678391.17936456
90,91,"Config2",5767957.09698063
90,92,"Config1",6610234.83566106
90,92,"Config2",6785702.29940861
90,93,"Config1",6432454.73299197
90,93,"Config2",6146654.3377768
90,94,"Config1",6589481.21988069
90,94,"Config2",6253847.4748175
90,95,"Config1",6800128.71613029
90,95,"Config2",5418481.67913806
90,96,"Config1",6726200.97292191
90,96,"Config2",4520114.05261971
90,97,"Config1",5574146.25370714
90,97,"Config2",4771656.97089337
90,98,"Config1",4753164.49111942
90,98,"Config2",5801560.85753546
90,99,"Config1",6272061.17356549
90,99,"Config2",5137395.11720864
90,100,"Config1",5779274.67065746
90,100,"Config2",4450778.68757396
95,1,"Config1",6556731.76490641
95,1,"Config2",6599133.29790481
95,2,"Config1",6500746.71331999
95,2,"Config2",6296320.28488472
95,3,"Config1",6449381.10992142
95,3,"Config2",6188587.71581672
95,4,"Config1",6485821.69213798
95,4,"Config2",7442718.6890164
95,5,"Config1",6748211.83100771
95,5,"Config2",6173113.38224361
95,6,"Config1",5788207.62846663
95,6,"Config2",5654111.25685851
95,7,"Config1",6673203.18255214
95,7,"Config2",6953752.48309137
95,8,"Config1",6576139.52963491
95,8,"Config2",6817897.13928598
95,9,"Config1",6154294.81847807
95,9,"Config2",6766077.71434984
95,10,"Config1",6386940.73387757
95,10,"Config2",5671709.52635448
